vf_id,capability,frontend_surface_ids,backend_modules,canonical_state_source,event_source,authority_source,status
VF-DEP-020,Static Hosting Config,FE-009,release/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-001,Finding -> Task lineage,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-002,Approval,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-003,VerificationRun,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-004,Telemetry Redaction Policy,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-005,VulnerabilityRemediationWorkflow,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-006,Security-triggered Recovery Task,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-007,Org Vulnerability Inventory,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-008,Evidence,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-009,PrivacyFinding,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-010,Package Provenance Gate,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-011,SecurityFindings,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-012,DeviceRiskEvidence,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-013,SBOMEvidence,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-014,Secret Verification Check,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-015,SecurityReviewTask,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-016,SAST evidence,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-017,Emergency Deployment Quarantine,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-018,VisualEvidence,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-VER-019,SecurityPortfolio,FE-008,verification/policy,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-001,ProductEvent/FeatureFlag,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-002,ServiceMetrics,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-003,HealthCheck,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-004,Attribution Adapter,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-005,Bridge/WebView telemetry,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-006,TraceCorrelation,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-007,Client OTel/RUM Exporter,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-008,IncidentTask,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-009,ClientErrorEvent,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-010,ClientPerformanceEvent,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-011,Incident -> Task -> Verification Loop,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-012,LogSourceBinding,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-013,Error/Trace Exporter,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-OBS-014,Feature Flag Provider,FE-008/FE-009,observability,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-001,ArtifactType: media,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-002,Design-to-Code Task,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-003,Artifact Board (later),FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-004,Design Annotation Artifact,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-005,Artifact Frame,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-006,ArtifactType: design,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-007,DesignArtifact,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-008,Deterministic Source Transformation,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-009,Design Provider Binding,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-010,Artifact Variant Set,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-011,Artifact Canvas,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-012,Preview Artifact Frame,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-013,Artifact Relationship Graph,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-014,Viewport Variant,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-015,Artifact Export,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-016,ArtifactType: slides,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-017,Deterministic UI edit adapter,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-018,VisualEdit -> Task Handoff,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-DSN-019,Render-to-Source Mapping,FE-013,project/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-001,MobileStoreDeployment,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-002,Mobile Capability Recipe,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-003,MobilePreview,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-004,Android Release Adapter,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-005,MobileStoreDeployment(Android),FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-006,Mobile UX Capability Recipe,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-007,DeviceEmulatorCapability,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-008,MobileApp Artifact,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-009,App Notification Capability,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-010,MobileArtifact,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-011,App Monetization Adapter,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-012,Store Listing Artifact,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-NAT-013,iOS Release Adapter,FE-013,project/release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AUT-001,Durable Automation Execution,FE-010,execution/notification,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AUT-002,UserAutomation,FE-010,execution/notification,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AUT-003,Schedule Trigger -> Deployment,FE-010,execution/notification,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AUT-004,Event Trigger Adapter,FE-010,execution/notification,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AUT-005,TriggerBinding,FE-010,execution/notification,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-001,Ownership Transfer Workflow,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-002,Org Template/Design Policy,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-003,Org Usage Dashboard,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-004,Org Connection Policy,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-005,Org Privacy Policy,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-006,UsagePolicy,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-007,PresenceSession,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-008,ProjectMembership,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-009,ProjectGrant,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-010,Collaboration Provider Capability,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-011,EnterpriseDirectoryBinding,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-012,AuditSink,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-013,SupportBundle,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-COL-014,BillingAccount/CostCenter,FE-012,identity/project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-001,AgentUsageRecord,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-002,Attribution,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-003,UsageBudget,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-004,Provider UsageRecord categories,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-005,Entitlement,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-006,FeatureFlag,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-007,StorePurchase,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-008,Store Purchase Reconciliation,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-009,Growth Campaigns,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-010,AgentProvider UsageRecord,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-011,Store Customer Link,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-012,VibeFlowPlan,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-013,Do not copy as default,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-014,BudgetPolicy,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-015,WebCheckout,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-016,App Commerce Binding,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-BIL-017,ProviderUsageRecord,FE-011,billing,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-001,Admin API,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-002,CLI Agent/Workspace Adapter,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-003,Signed Import/Install Descriptor,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-004,External Assistant Connector,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-005,Messaging Control Adapter,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-006,VibeFlow MCP server — external client exposure,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-001,Account Portal,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-002,Admin Console,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-003,AI Development Contract,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-004,Email service,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-005,Enterprise feature pack,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-006,Feedback Center,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
